Threat_ShortTitle,Threat_Category,Threat_Description,Candidate_62443_ID,MappingBasis,RuleClassesHit,62443_ID,IEC_Title,IEC_Description
The {target.Name} Data Store Could Be Corrupted,T,Data flowing across {flow.Name} may be tampered with by an attacker. This may lead to corruption of {target.Name}. Ensure the integrity of the data flow to the data store.,HDR 3.14,Rule(Title/Description),replay_integrity_transit,HDR 3.14,Integrity of the boot process,3
The {target.Name} Data Store Could Be Corrupted,T,Data flowing across {flow.Name} may be tampered with by an attacker. This may lead to corruption of {target.Name}. Ensure the integrity of the data flow to the data store.,NDR 3.10 RE (1),Rule(Title/Description),replay_integrity_transit,NDR 3.10 RE (1),Update authenticity and integrity,3
The {target.Name} Data Store Could Be Corrupted,T,Data flowing across {flow.Name} may be tampered with by an attacker. This may lead to corruption of {target.Name}. Ensure the integrity of the data flow to the data store.,NDR 3.14,Rule(Title/Description),replay_integrity_transit,NDR 3.14,Integrity of the boot process,3
DICOM Data Tampering,T,"Tampering with DICOM data could result incorrect medical record content thereby resulting in misdiagnosis, incorrect treatment, etc. Consider using DICOM TLS to mitigate this risk.",CR 3.4,Rule(Title/Description),confidentiality_transit,CR 3.4,Software and information integrity,3
DICOM Data Tampering,T,"Tampering with DICOM data could result incorrect medical record content thereby resulting in misdiagnosis, incorrect treatment, etc. Consider using DICOM TLS to mitigate this risk.",CR 4.1,Rule(Title/Description),confidentiality_transit,CR 4.1,Information confidentiality,4
DICOM Data Tampering,T,"Tampering with DICOM data could result incorrect medical record content thereby resulting in misdiagnosis, incorrect treatment, etc. Consider using DICOM TLS to mitigate this risk.",FR 4,Rule(Title/Description),confidentiality_transit,FR 4,Data confidentiality (DC),4
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.1,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.1,Human user identification and authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.1 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.1 RE (1),Unique identification and authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.1 RE (2),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.1 RE (2),Multifactor authentication for all interfaces,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.14,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.14,Strength of symmetric key-based authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.14 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.14 RE (1),Hardware security for symmetric key-based authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.2,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.2,Software process and device identification and authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.2 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.2 RE (1),Unique identification and authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.7,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.7,Strength of password-based authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.9,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.9,Strength of public key-based authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 1.9 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 1.9 RE (1),Hardware security for public key-based authentication,1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 2.10,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 2.10,Response to audit processing failures,2
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 2.12,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 2.12,Non-repudiation,2
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 2.12 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 2.12 RE (1),Non-repudiation for all users,2
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 2.8,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 2.8,Auditable events,2
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 2.9,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 2.9,Audit storage capacity,2
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 2.9 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 2.9 RE (1),Warn when audit record storage capacity threshold reached,2
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 3.1 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 3.1 RE (1),Communication authentication,3
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 3.9,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 3.9,Protection of audit information,3
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 3.9 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 3.9 RE (1),Audit records on write-once media,3
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 6.1,Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 6.1,Audit log accessibility,6
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,CR 6.1 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",CR 6.1 RE (1),Programmatic access to audit logs,6
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,FR 1,Rule(Title/Description),"authn_spoofing,logging_repudiation",FR 1,Identification and authentication control (IAC),1
LDAP Tampering {target.Name},T,Tampering with LDAP communications could allow unauthorized individuals to log in to a medical device.  Recommend using LDAPS with certificate checking enabled.,NDR 1.6 RE (1),Rule(Title/Description),"authn_spoofing,logging_repudiation",NDR 1.6 RE (1),Unique identification and authentication,1
LDAP Injection from {source.Name},T,"LDAP Injection occurs when an attacker crafts special user input in a fashion that alters the intended communication with the server.  If an application does not correctly sanitize user input, it’s possible to change LDAP statements in a fashion similar to SQL Injection. LDAP injection attacks could result in the granting of permissions to unauthorized queries, or in some cases even modifying the LDAP tree.",CR 3.5,Rule(Title/Description),input_validation_xss_sql,CR 3.5,Input validation,3
